" Nom Ville ";"MAJ   ";" Code Postal ";" Code INSEE ";"Code Région";" Latitude ";" Longitude ";" Eloignement "
"Gourchelles";"GOURCHELLES";60220;60280;22;"49.733333";"1.783333";"0"
"Gourdan-Polignan";"GOURDAN POLIGNAN";31210;31224;72;"43.066667";"0.583333";"0"
"Gourdièges";"GOURDIEGES";15230;15077;83;"44.933333";"2.883333";"0"
"Gourdon";"GOURDON";46300;46127;73;"44.733333";"1.383333";"0"
"Gourdon";"GOURDON";71690;71222;26;"46.633333";"4.45";"0"
"Gourdon";"GOURDON";6620;6068;93;"43.716667";"6.983333";"0"
"Gourdon-Murat";"GOURDON MURAT";19170;19087;74;"45.533333";"1.9";"0"
"Gourette";"GOURETTE";64440;64904;72;"42.975";"-0.391667";"0"
"Gourfaleur";"GOURFALEUR";50750;50213;25;"49.083333";"-1.116667";"0"
"Gourgançon";"GOURGANCON";51230;51276;21;"48.7";"4.016667";"0"
"Gourgeon";"GOURGEON";70120;70272;72;"47.716667";"5.85";"0"
"Gourgue";"GOURGUE";65130;65207;72;"43.133333";"0.266667";"0"
"Gourgé";"GOURGE";79200;79135;74;"46.733333";"-0.166667";"0"
"Gourhel";"GOURHEL";56800;56065;53;"47.933333";"-2.366667";"0"
"Gourin";"GOURIN";56110;56066;53;"48.133333";"-3.6";"0"
"Gourlizon";"GOURLIZON";29710;29065;53;"48.016667";"-4.266667";"0"
"Gournay";"GOURNAY";36230;36084;24;"46.583333";"1.733333";"0"
"Gournay-en-Bray";"GOURNAY EN BRAY";76220;76312;23;"49.483333";"1.733333";"0"
"Gournay-sur-Aronde";"GOURNAY SUR ARONDE";60190;60281;22;"49.483333";"2.683333";"0"
"Gournay-sur-Marne";"GOURNAY SUR MARNE";93460;93033;11;"48.858793";"2.5785157";"0"
"Gours";"GOURS";33660;33191;72;"45.0";"0.033333";"0"
"Gourvieille";"GOURVIEILLE";11410;11166;91;"43.333333";"1.783333";"0"
"Gourville";"GOURVILLE";16170;16156;54;"45.833333";"-0.016667";"0"
"Gourvillette";"GOURVILLETTE";17490;17180;54;"45.883333";"-0.216667";"0"
"Gourzon";"GOURZON";52170;52226;72;"48.55";"5.083333";"0"
"Goussaincourt";"GOUSSAINCOURT";55140;55217;41;"48.483333";"5.7";"0"
"Goussainville";"GOUSSAINVILLE";95190;95280;11;"49.016667";"2.466667";"0"
"Goussainville";"GOUSSAINVILLE";28410;28185;24;"48.766667";"1.55";"0"
"Goussainville";"GOUSSAINVILLE";28410;28185;0;"0.0";"0.0";"0"
"Goussancourt";"GOUSSANCOURT";2130;2351;22;"49.166667";"3.666667";"0"
"Gousse";"GOUSSE";40465;40115;72;"43.766667";"-0.9";"0"
"Goussonville";"GOUSSONVILLE";78930;78281;11;"48.916667";"1.766667";"0"
"Goustranville";"GOUSTRANVILLE";14430;14308;25;"49.216667";"-0.1";"0"
"Goutevernisse";"GOUTEVERNISSE";31310;31225;72;"43.216667";"1.183333";"0"
"Goutrens";"GOUTRENS";12390;12111;73;"44.433333";"2.383333";"0"
"Gouts";"GOUTS";40400;40116;72;"43.783333";"-0.8";"0"
"Gouttières";"GOUTTIERES";63390;63171;83;"46.066667";"2.766667";"0"
"Gouttières";"GOUTTIERES";27410;27292;23;"49.016667";"0.75";"0"
"Goutz";"GOUTZ";32500;32150;91;"43.783333";"0.733333";"0"
"Gouvernes";"GOUVERNES";77400;77209;11;"48.866667";"2.7";"0"
"Gouves";"GOUVES";62123;62378;31;"50.3";"2.633333";"0"
"Gouvets";"GOUVETS";50420;50214;25;"48.933333";"-1.1";"0"
"Gouvieux";"GOUVIEUX";60270;60282;22;"49.183333";"2.416667";"0"
"Gouville";"GOUVILLE";27240;27293;23;"48.85";"1.0";"0"
"Gouville-sur-Mer";"GOUVILLE SUR MER";50560;50215;25;"49.1";"-1.583333";"0"
"Gouvix";"GOUVIX";14680;14309;25;"49.033333";"-0.3";"0"
"Goux";"GOUX";32400;32151;91;"43.616667";"-0.033333";"0"
"Goux";"GOUX";39100;39256;43;"47.05";"5.516667";"0"
"Goux-les-Usiers";"GOUX LES USIERS";25520;25282;43;"46.966667";"6.283333";"0"
"Goux-lès-Dambelin";"GOUX LES DAMBELIN";25150;25281;43;"47.4";"6.666667";"0"
"Goux-sous-Landet";"GOUX SOUS LANDET";25440;25283;43;"47.083333";"5.933333";"0"
"Gouy";"GOUY";76520;76313;23;"49.35";"1.15";"0"
"Gouy-Saint-André";"GOUY SAINT ANDRE";62870;62382;31;"50.366667";"1.9";"0"
"Gouy-en-Artois";"GOUY EN ARTOIS";62123;62379;31;"50.25";"2.583333";"0"
"Gouy-en-Ternois";"GOUY EN TERNOIS";62127;62381;31;"50.316667";"2.416667";"0"
"Gouy-l'Hôpital";"GOUY L HOPITAL";80640;80382;11;"49.833333";"1.95";"0"
"Gouy-sous-Bellonne";"GOUY SOUS BELLONNE";62112;62383;31;"50.316667";"3.05";"0"
"Gouzangrez";"GOUZANGREZ";95450;95282;11;"49.116667";"1.916667";"0"
"Gouze";"GOUZE";64300;64248;72;"43.433333";"-0.683333";"0"
"Gouzeaucourt";"GOUZEAUCOURT";59231;59269;31;"50.05";"3.116667";"0"
"Gouzens";"GOUZENS";31310;31226;72;"43.183333";"1.183333";"0"
"Gouzon";"GOUZON";23230;23093;74;"46.183333";"2.233333";"0"
"Gouzougnat";"GOUZOUGNAT";23230;23094;74;"46.166667";"2.183333";"0"
"Gouézec";"GOUEZEC";29190;29062;53;"48.166667";"-3.966667";"0"
"Goven";"GOVEN";35580;35123;53;"48.0";"-1.85";"0"
"Goviller";"GOVILLER";54330;54235;41;"48.5";"6.016667";"0"
"Goxwiller";"GOXWILLER";67210;67164;73;"48.433333";"7.483333";"0"
"Goyencourt";"GOYENCOURT";80700;80383;11;"49.716667";"2.766667";"0"
"Goyrans";"GOYRANS";31120;31227;72;"43.483333";"1.433333";"0"
"Goès";"GOES";64400;64245;72;"43.2";"-0.583333";"0"
"Grabels";"GRABELS";34790;34116;91;"43.65";"3.783333";"0"
"Gradignan";"GRADIGNAN";33170;33192;72;"44.766667";"-0.616667";"0"
"Graffigny-Chemin";"GRAFFIGNY CHEMIN";52150;52227;72;"48.166667";"5.633333";"0"
"Gragnague";"GRAGNAGUE";31380;31228;72;"43.683333";"1.583333";"0"
"Graignes";"GRAIGNES";50620;50216;25;"49.25";"-1.2";"0"
"Grailhen";"GRAILHEN";65170;65208;72;"42.85";"0.366667";"0"
"Graimbouville";"GRAIMBOUVILLE";76430;76314;23;"49.583333";"0.333333";"0"
"Grainville";"GRAINVILLE";27380;27294;23;"49.35";"1.366667";"0"
"Grainville-Langannerie";"GRAINVILLE LANGANNERIE";14190;14310;25;"49.016667";"-0.266667";"0"
"Grainville-Ymauville";"GRAINVILLE YMAUVILLE";76110;76317;23;"49.666667";"0.416667";"0"
"Grainville-la-Teinturière";"GRAINVILLE LA TEINTURIERE";76450;76315;23;"49.75";"0.65";"0"
"Grainville-sur-Odon";"GRAINVILLE SUR ODON";14210;14311;25;"49.133333";"-0.533333";"0"
"Grainville-sur-Ry";"GRAINVILLE SUR RY";76116;76316;23;"49.483333";"1.3";"0"
"Graissac";"GRAISSAC";12420;12112;73;"44.766667";"2.783333";"0"
"Graissessac";"GRAISSESSAC";34260;34117;91;"43.666667";"3.083333";"0"
"Graix";"GRAIX";42220;42101;82;"45.35";"4.566667";"0"
"Gramat";"GRAMAT";46500;46128;73;"44.783333";"1.716667";"0"
"Gramazie";"GRAMAZIE";11240;11167;91;"43.133333";"2.083333";"0"
"Grambois";"GRAMBOIS";84240;84052;93;"43.766667";"5.583333";"0"
"Grammond";"GRAMMOND";42140;42102;82;"45.566667";"4.433333";"0"
"Grammont";"GRAMMONT";70110;70273;72;"47.516667";"6.516667";"0"
"Gramond";"GRAMOND";12160;12113;73;"44.266667";"2.366667";"0"
"Gramont";"GRAMONT";82120;82074;11;"43.933333";"0.766667";"0"
"Granace";"GRANACE";20100;20128;94;"41.633333";"9.0";"0"
"Grancey-sur-Ource";"GRANCEY SUR OURCE";21570;21305;26;"48.0074";"4.58666";"0"
"Grand";"GRAND";88350;88212;11;"48.383333";"5.483333";"0"
"Grand Brassac";"GRAND BRASSAC";24350;24200;72;"45.283333";"0.483333";"0"
"Grand Camp";"GRAND CAMP";76170;76318;23;"49.558333";"0.591667";"0"
"Grand Rullecourt";"GRAND RULLECOURT";62810;62385;31;"50.25";"2.483333";"0"
"Grand'Combe-des-Bois";"GRAND COMBE DES BOIS";25210;25286;43;"47.133333";"6.8";"0"
"Grand-Auverné";"GRAND AUVERNE";44520;44065;52;"47.6";"-1.333333";"0"
"Grand-Castang";"GRAND CASTANG";24150;24201;72;"44.9";"0.75";"0"
"Grand-Champ";"GRAND CHAMP";56390;56067;53;"47.766667";"-2.85";"0"
"Grand-Charmont";"GRAND CHARMONT";25200;25284;43;"47.533333";"6.833333";"0"
"Grand-Corent";"GRAND CORENT";1250;1177;82;"46.2";"5.433333";"0"
"Grand-Couronne";"GRAND COURONNE";76530;76319;23;"49.35";"1.0";"0"
"Grand-Failly";"GRAND FAILLY";54260;54236;41;"49.416667";"5.5";"0"
"Grand-Fayt";"GRAND FAYT";59244;59270;31;"50.1";"3.816667";"0"
"Grand-Fort-Philippe";"GRAND FORT PHILIPPE";59153;59272;31;"51.0";"2.108333";"0"
"Grand-Fougeray";"GRAND FOUGERAY";35390;35124;53;"47.716667";"-1.733333";"0"
"Grand-Landes";"GRAND LANDES";85670;85102;11;"46.816667";"-1.65";"0"
"Grand-Laviers";"GRAND LAVIERS";80132;80385;11;"50.133333";"1.783333";"0"
"Grand-Rozoy";"GRAND ROZOY";2210;2665;22;"49.233333";"3.383333";"0"
"Grand-Vabre";"GRAND VABRE";12320;12114;73;"44.633333";"2.366667";"0"
"Grand-Verly";"GRAND VERLY";2120;2783;22;"49.933333";"3.583333";"0"
"Grandchain";"GRANDCHAIN";27410;27296;23;"49.033333";"0.666667";"0"
"Grandchamp";"GRANDCHAMP";78113;78283;11;"48.716667";"1.616667";"0"
"Grandchamp";"GRANDCHAMP";72610;72142;52;"48.3";"0.183333";"0"
"Grandchamp";"GRANDCHAMP";52600;52228;72;"47.725";"5.45";"0"
"Grandchamp";"GRANDCHAMP";89350;89192;11;"47.8";"3.15";"0"
"Grandchamp-Le-Château";"GRANDCHAMP LE CHATEAU";14140;14313;25;"49.083333";"0.066667";"0"
"Grandcourt";"GRANDCOURT";76660;76320;23;"49.916667";"1.5";"0"
"Grandcourt";"GRANDCOURT";80300;80384;11;"50.083333";"2.716667";"0"
"Grande-Synthe";"GRANDE SYNTHE";59760;59271;31;"51.016667";"2.283333";"0"
"Grandecourt";"GRANDECOURT";70120;70274;72;"47.633333";"5.85";"0"
"Grandeyrolles";"GRANDEYROLLES";63320;63172;83;"45.583333";"3.066667";"0"
"Grandfontaine";"GRANDFONTAINE";67130;67165;73;"48.5";"7.166667";"0"
"Grandfontaine";"GRANDFONTAINE";25320;25287;43;"47.2";"5.9";"0"
"Grandfontaine-sur-Creuse";"GRANDFONTAINE SUR CREUSE";25510;25289;43;"47.2";"6.45";"0"
"Grandfresnoy";"GRANDFRESNOY";60680;60284;22;"49.366667";"2.65";"0"
"Grandham";"GRANDHAM";8250;8197;21;"49.3";"4.866667";"0"
"Grandjean";"GRANDJEAN";17350;17181;54;"45.866667";"-0.6";"0"
"Grandlup-et-Fay";"GRANDLUP ET FAY";2350;2353;22;"49.666667";"3.733333";"0"
"Grandmesnil";"GRANDMESNIL";14170;14314;25;"48.916667";"0.033333";"0"
"Grandouet";"GRANDOUET";14340;14315;25;"49.166667";"0.066667";"0"
"Grandpré";"GRANDPRE";8250;8198;21;"49.333333";"4.866667";"0"
"Grandpuits-Bailly-Carrois";"GRANDPUITS-BAILLY-CARROIS";77720;77211;0;"0.0";"0.0";"0"
"Grandrieu";"GRANDRIEU";48600;48070;91;"44.783333";"3.633333";"0"
"Grandrieux";"GRANDRIEUX";2360;2354;22;"49.733333";"4.183333";"0"
"Grandrif";"GRANDRIF";63600;63173;83;"45.5";"3.816667";"0"
"Grandris";"GRANDRIS";69870;69093;82;"46.033333";"4.483333";"0"
"Grandrupt";"GRANDRUPT";88210;88215;11;"48.366667";"7.066667";"0"
"Grandrupt-de-Bains";"GRANDRUPT DE BAINS";88240;88214;11;"48.066667";"6.183333";"0"
"Grandrû";"GRANDRU";60400;60287;22;"49.6";"3.083333";"0"
"Grandsaigne";"GRANDSAIGNE";19300;19088;74;"45.483333";"1.933333";"0"
"Grandval";"GRANDVAL";63890;63174;83;"45.6";"3.666667";"0"
"Grandvals";"GRANDVALS";48260;48071;91;"44.733333";"3.05";"0"
"Grandvaux";"GRANDVAUX";71430;71224;26;"46.5";"4.183333";"0"
"Grandvillars";"GRANDVILLARS";90600;90053;73;"47.55";"6.966667";"0"
"Grandville";"GRANDVILLE";10700;10167;21;"48.6";"4.233333";"0"
"Grandville-Gaudreville";"GRANDVILLE GAUDREVILLE";28310;28186;24;"48.366667";"1.966667";"0"
"Grandvillers";"GRANDVILLERS";88600;88216;11;"48.233333";"6.683333";"0"
"Grandvillers-aux-Bois";"GRANDVILLERS AUX BOIS";60190;60285;22;"49.45";"2.6";"0"
"Grandvilliers";"GRANDVILLIERS";60210;60286;22;"49.666667";"1.933333";"0"
"Grandvilliers";"GRANDVILLIERS";27240;27297;23;"48.816667";"1.05";"0"
"Grange-de-Vaivre";"GRANGE DE VAIVRE";39600;39259;43;"47.0";"5.85";"0"
"Grange-l'Évêque";"GRANGE L EVEQUE";10300;10901;21;"48.316667";"3.95";"0"
"Grange-le-Bocage";"GRANGE LE BOCAGE";89260;89193;11;"48.333333";"3.433333";"0"
"Grangermont";"GRANGERMONT";45390;45159;24;"48.183333";"2.416667";"0"
"Granges";"GRANGES";71390;71225;26;"46.733333";"4.733333";"0"
"Granges";"GRANGES";1580;1178;82;"46.233333";"5.5";"0"
"Granges-Narboz";"GRANGES NARBOZ";25300;25293;43;"46.883333";"6.316667";"0"
"Granges-Sainte-Marie";"GRANGES SAINTE MARIE";25160;25294;43;"46.783333";"6.283333";"0"
